status,filename,category,subcategory,style,color_scheme,model,title,tags,prompt,file_size_mb
success,stock_0534_food_herbs_kitchen.jpg,food,herbs kitchen,hand-drawn,warm sunset,recraft-v3,HerbsKitchen Hand-Drawn Seamless Pattern,seamless; pattern; tileable; repeating; background; textile; wallpaper; fabric; surface design; digital paper; herbs; kitchen; food; hand-drawn; warm; sunset,"Seamless tileable pattern of Kitchen herbs pattern with basil, rosemary, thyme, and sage, hand-drawn sketch style, ink line art, organic freehand illustration, warm sunset colors, coral, orange, peach, amber, white background, high quality, repeating pattern design",7.0
success,stock_0535_food_herbs_kitchen.jpg,food,herbs kitchen,hand-drawn,cool ocean,recraft-v3,HerbsKitchen Hand-Drawn Seamless Pattern,seamless; pattern; tileable; repeating; background; textile; wallpaper; fabric; surface design; digital paper; herbs; kitchen; food; hand-drawn; cool; ocean,"Seamless tileable pattern of Kitchen herbs pattern with basil, rosemary, thyme, and sage, hand-drawn sketch style, ink line art, organic freehand illustration, cool ocean tones, teal, aqua, navy, seafoam, white background, high quality, repeating pattern design",6.5
success,stock_0536_food_coffee_beans.jpg,food,coffee beans,flat vector,pastel,recraft-v3,CoffeeBeans FlatVector Seamless Pattern,seamless; pattern; tileable; repeating; background; textile; wallpaper; fabric; surface design; digital paper; coffee; beans; food; flat; vector; pastel,"Seamless tileable pattern of Coffee beans and coffee plant leaves pattern, flat vector style, clean lines, modern design, vector illustration, pastel pink, mint green, soft yellow, lavender, white background, high quality, repeating pattern design",4.4
success,stock_0537_food_coffee_beans.jpg,food,coffee beans,flat vector,navy gold,recraft-v3,CoffeeBeans FlatVector Seamless Pattern,seamless; pattern; tileable; repeating; background; textile; wallpaper; fabric; surface design; digital paper; coffee; beans; food; flat; vector; navy; gold,"Seamless tileable pattern of Coffee beans and coffee plant leaves pattern, flat vector style, clean lines, modern design, vector illustration, navy blue, gold, white, dark blue, white background, high quality, repeating pattern design",4.4
success,stock_0538_food_coffee_beans.jpg,food,coffee beans,flat vector,earth tones,recraft-v3,CoffeeBeans FlatVector Seamless Pattern,seamless; pattern; tileable; repeating; background; textile; wallpaper; fabric; surface design; digital paper; coffee; beans; food; flat; vector; earth; tones,"Seamless tileable pattern of Coffee beans and coffee plant leaves pattern, flat vector style, clean lines, modern design, vector illustration, earth tones, terracotta, sage green, brown, beige, white background, high quality, repeating pattern design",5.2
success,stock_0539_food_coffee_beans.jpg,food,coffee beans,flat vector,monochrome,recraft-v3,CoffeeBeans FlatVector Seamless Pattern,seamless; pattern; tileable; repeating; background; textile; wallpaper; fabric; surface design; digital paper; coffee; beans; food; flat; vector; monochrome,"Seamless tileable pattern of Coffee beans and coffee plant leaves pattern, flat vector style, clean lines, modern design, vector illustration, monochrome, black, white, gray, charcoal, white background, high quality, repeating pattern design",3.9
success,stock_0540_food_coffee_beans.jpg,food,coffee beans,flat vector,warm sunset,recraft-v3,CoffeeBeans FlatVector Seamless Pattern,seamless; pattern; tileable; repeating; background; textile; wallpaper; fabric; surface design; digital paper; coffee; beans; food; flat; vector; warm; sunset,"Seamless tileable pattern of Coffee beans and coffee plant leaves pattern, flat vector style, clean lines, modern design, vector illustration, warm sunset colors, coral, orange, peach, amber, white background, high quality, repeating pattern design",5.8
success,stock_0541_food_coffee_beans.jpg,food,coffee beans,flat vector,cool ocean,recraft-v3,CoffeeBeans FlatVector Seamless Pattern,seamless; pattern; tileable; repeating; background; textile; wallpaper; fabric; surface design; digital paper; coffee; beans; food; flat; vector; cool; ocean,"Seamless tileable pattern of Coffee beans and coffee plant leaves pattern, flat vector style, clean lines, modern design, vector illustration, cool ocean tones, teal, aqua, navy, seafoam, white background, high quality, repeating pattern design",5.4
success,stock_0542_food_coffee_beans.jpg,food,coffee beans,watercolor,pastel,recraft-v3,CoffeeBeans Watercolor Seamless Pattern,seamless; pattern; tileable; repeating; background; textile; wallpaper; fabric; surface design; digital paper; coffee; beans; food; watercolor; pastel,"Seamless tileable pattern of Coffee beans and coffee plant leaves pattern, watercolor painting style, soft brushstrokes, artistic texture, pastel pink, mint green, soft yellow, lavender, white background, high quality, repeating pattern design",5.2
success,stock_0543_food_coffee_beans.jpg,food,coffee beans,watercolor,navy gold,recraft-v3,CoffeeBeans Watercolor Seamless Pattern,seamless; pattern; tileable; repeating; background; textile; wallpaper; fabric; surface design; digital paper; coffee; beans; food; watercolor; navy; gold,"Seamless tileable pattern of Coffee beans and coffee plant leaves pattern, watercolor painting style, soft brushstrokes, artistic texture, navy blue, gold, white, dark blue, white background, high quality, repeating pattern design",4.9
success,stock_0544_food_coffee_beans.jpg,food,coffee beans,watercolor,earth tones,recraft-v3,CoffeeBeans Watercolor Seamless Pattern,seamless; pattern; tileable; repeating; background; textile; wallpaper; fabric; surface design; digital paper; coffee; beans; food; watercolor; earth; tones,"Seamless tileable pattern of Coffee beans and coffee plant leaves pattern, watercolor painting style, soft brushstrokes, artistic texture, earth tones, terracotta, sage green, brown, beige, white background, high quality, repeating pattern design",4.9
success,stock_0545_food_coffee_beans.jpg,food,coffee beans,watercolor,monochrome,recraft-v3,CoffeeBeans Watercolor Seamless Pattern,seamless; pattern; tileable; repeating; background; textile; wallpaper; fabric; surface design; digital paper; coffee; beans; food; watercolor; monochrome,"Seamless tileable pattern of Coffee beans and coffee plant leaves pattern, watercolor painting style, soft brushstrokes, artistic texture, monochrome, black, white, gray, charcoal, white background, high quality, repeating pattern design",5.4
success,stock_0546_food_coffee_beans.jpg,food,coffee beans,watercolor,warm sunset,recraft-v3,CoffeeBeans Watercolor Seamless Pattern,seamless; pattern; tileable; repeating; background; textile; wallpaper; fabric; surface design; digital paper; coffee; beans; food; watercolor; warm; sunset,"Seamless tileable pattern of Coffee beans and coffee plant leaves pattern, watercolor painting style, soft brushstrokes, artistic texture, warm sunset colors, coral, orange, peach, amber, white background, high quality, repeating pattern design",5.6
success,stock_0547_food_coffee_beans.jpg,food,coffee beans,watercolor,cool ocean,recraft-v3,CoffeeBeans Watercolor Seamless Pattern,seamless; pattern; tileable; repeating; background; textile; wallpaper; fabric; surface design; digital paper; coffee; beans; food; watercolor; cool; ocean,"Seamless tileable pattern of Coffee beans and coffee plant leaves pattern, watercolor painting style, soft brushstrokes, artistic texture, cool ocean tones, teal, aqua, navy, seafoam, white background, high quality, repeating pattern design",5.4
success,stock_0548_food_coffee_beans.jpg,food,coffee beans,hand-drawn,pastel,recraft-v3,CoffeeBeans Hand-Drawn Seamless Pattern,seamless; pattern; tileable; repeating; background; textile; wallpaper; fabric; surface design; digital paper; coffee; beans; food; hand-drawn; pastel,"Seamless tileable pattern of Coffee beans and coffee plant leaves pattern, hand-drawn sketch style, ink line art, organic freehand illustration, pastel pink, mint green, soft yellow, lavender, white background, high quality, repeating pattern design",6.2
success,stock_0549_food_coffee_beans.jpg,food,coffee beans,hand-drawn,navy gold,recraft-v3,CoffeeBeans Hand-Drawn Seamless Pattern,seamless; pattern; tileable; repeating; background; textile; wallpaper; fabric; surface design; digital paper; coffee; beans; food; hand-drawn; navy; gold,"Seamless tileable pattern of Coffee beans and coffee plant leaves pattern, hand-drawn sketch style, ink line art, organic freehand illustration, navy blue, gold, white, dark blue, white background, high quality, repeating pattern design",6.8
